ID,URL,MD5,IP,STATUS
19700,195.210.47.239/files/9603e,6B237667E5B7DFFCBD302EF741868677,195.210.47.239,online
19699,195.210.47.239/files/9235d,669E727EAC3251713F1ED23E81BC91BF,195.210.47.239,online
19698,195.210.47.239/files/86b3a,F6D1A98B2C6CD94F54A0A2745EA3B8EF,195.210.47.239,online
19697,195.210.47.239/files/6d4b0,E162E3402A669F17B6E2B09F59DB87B2,195.210.47.239,online
19696,195.210.47.239/files/5e91c,A58D9DA67AF0BE3A18BBF0614BAABA86,195.210.47.239,online
19695,195.210.47.239/files/5a20e,4F62F520D6C41F216B732F4762B0B82A,195.210.47.239,online
19694,195.210.47.239/files/4c27f,14B9A38642A94F73B72D6D3F94316821,195.210.47.239,online
19693,195.210.47.239/files/4a727,B6A1914DFB546E74E068A3611B5DC9D3,195.210.47.239,offline
19692,195.210.47.239/files/47bca,2D869BD2940CD1AA3E3A0F564976BC50,195.210.47.239,online
19691,195.210.47.239/files/435d4,5A2142A3B1636B4D8F4F2554856B9AAB,195.210.47.239,online
19690,195.210.47.239/files/28f52,2FA623A21E26CF76E75C4943D8EC9473,195.210.47.239,online
19689,195.210.47.239/files/26502,5494FA16D58EA5D62A803B98967EE392,195.210.47.239,online
19688,195.210.47.239/files/182b5,74661B3DA52A7DA4307D0FAE394257C2,195.210.47.239,online
19687,195.210.47.239/files/152ea,27C4DB299C0E5C9AFF0C91C72CCB75FA,195.210.47.239,online
19686,195.210.47.239/files/01438,8AB541E08441BE7E2F4E947A3BBC1F3A,195.210.47.239,online
19685,195.210.47.239/files/00f49,35BB4D3487E574E4B028DAC83513F240,195.210.47.239,online
19684,etsiunjour.fr:81/a.php?f,C2A76EB22060AB49398ECFA939A2AE62,176.31.255.41,online
19683,adobe-updates.org/Adobe_Reader-X.exe,162A74BF207639D4C195D9D487D8F3F7,109.163.225.232,online
19682,195.210.47.239/files/b6863,F14A73BFDA35B6224C6E50B3106FFE09,195.210.47.239,online
19681,83.133.126.141/forum/load//51.exe,1DB68C69D45D240D7EFC9E3997003845,83.133.126.141,online
19680,83.133.126.141/forum/load//49.exe,02556FD3EDBE5772ACB497A3E3A6C194,83.133.126.141,online
19679,37.59.41.163/w.php?f,1814162438F7DDF43CBE6DE13CDF6C94,37.59.41.163,online
19678,formatravel.com.ar/DbbL9XPB/S4Tg7.exe,AE5AE2E8C9E3CB34B597ABBA28070D1E,70.38.54.11,online
19677,80.248.208.162:8080/a.php?f,6605C1F8C822AC466C6019DCABE40D72,80.248.208.162,online
19676,80.248.208.162:8080/a.php?f,DDA567C14E3CD05C3E48A12A90ED8A5A,80.248.208.162,online
19675,80.248.208.162:8080/a.php?f,ED5241249C88B95AA13C46CDB750A0D8,80.248.208.162,online
19674,oppoconditions.cu.cc/f/notepad.exe,79696DBCECBBAA9EDA18E05805635FA5,195.210.47.239,online
19673,69.194.194.238/a.php?f,F05C0C06B31075C7E789B0D260311E38,69.194.194.238,online
19672,194.146.227.48:8080/a.php?f,ED0935D0E9BC08EDC9F0A50EDAFB4B23,194.146.227.48,online
19671,194.146.227.48:8080/a.php?f,412A27BDD65C0D547DEFAC79082F3C04,194.146.227.48,online
19670,193.107.19.201/w.php?f,BD14CE5B04B05CDCD326401A64820B50,193.107.19.201,online
19669,molilit.tk/w.php?f,9B35679DE50235F15D94DC315D56F275,46.30.41.30,online
19668,molilit.tk/w.php?f,4199CE784F9FF5767FBF117C3659904D,46.30.41.30,unknown
19667,bowielegend.com/2.exe,9F6C366D66024056984513734F4709AD,213.186.33.19,online
19666,bowielegend.com/1.exe,CA36A9ECDBADA706349C34010C712BA1,213.186.33.19,online
19665,pracadasjabuticabeiras.com.br/E8EMBUm.exe,27150DEE1207274548F17F9525B9D973,200.234.196.236,online
19664,sridurgaads.in/dni87.exe,27150DEE1207274548F17F9525B9D973,182.18.189.71,online
19663,trialemcombustiveis.com.br/9bm0493.exe,27150DEE1207274548F17F9525B9D973,187.45.216.36,online
19660,asaptax.com/xKkq.exe,6AB0E184B719F0736F2D5A5AED237081,72.167.131.47,online
19659,maltepehem.gov.tr/Nnc1sY.exe,6AB0E184B719F0736F2D5A5AED237081,213.128.67.45,online
19658,udveksling.cadesignform.dk/exFX.exe,6AB0E184B719F0736F2D5A5AED237081,83.169.15.32,online
19657,66.175.212.25/a.php?f,313135C88EEE2D01AD81F8FDC6EB0583,66.175.212.25,online
19656,66.175.212.25/a.php?f,7281F4F34072049019004E076317AD9C,66.175.212.25,online
19655,66.175.212.25/a.php?f,655DB1965D6E7C2FC2C1A60687988891,66.175.212.25,online
19654,66.175.212.25/a.php?f,5D33E9E0784F59B62654AC4C17547554,66.175.212.25,online
19653,66.175.212.25/a.php?f,63B0E7919E9A4B8C0918AEAF1F1E2142,66.175.212.25,online
19652,66.175.212.25/a.php?f,30897C5542A563D04EE7437774A841FB,66.175.212.25,online
19651,66.175.212.25/a.php?f,4FDD8B821561302EC9C8A05CAE0C2E1F,66.175.212.25,online
19650,66.175.212.25/a.php?f,0BEA16A312B4CEE0007E4CF47CFAB668,66.175.212.25,online
19649,66.175.212.25/a.php?f,659C82F0B07A939C824D06AE529435ED,66.175.212.25,online
19648,66.175.212.25/a.php?f,99648FAF9A98EF2FF9FFDA2785E2C11B,66.175.212.25,online
19647,66.175.212.25/a.php?f,2CBBCD97CB3534427777DD136575FF3C,66.175.212.25,online
19646,x.qs4xqv.ru/c.php?f,9996193ECEF4381EB863FD9DEFA0B837,91.202.244.122,online
19645,efficiencyservanttest.info/42bh0qnhl/506476704a51e328/pr2//setup,C4ED00868DBBD2AB9EACA8CF9AD22A18,96.44.155.83,online
19644,tubesworldjzj.co.cc/hot/xxx-porn-movie.avi.exe,AF83C4327FD64C0F81A1C808BA3EF9AF,94.199.53.203,online
19643,ns8.ns360.info/w.php?f,F67B722F07F49515A2AA9438D4D33CCB,195.210.47.239,online
19642,ns8.ns360.info/w.php?f,67AD095D54F7F58B61952537EC89ECCE,195.210.47.239,online
19641,ns8.ns360.info/w.php?f,AA6195DA770F2DF668C492675455F748,195.210.47.239,online
19640,ns8.ns360.info/w.php?f,E03A4DDD76A32FC6B89629BD88F3BB41,195.210.47.239,online
19639,ns8.ns360.info/w.php?f,3E3539F01341E3043EDB95E733431ED3,195.210.47.239,online
19638,ns8.ns360.info/w.php?f,F176E75AFCC2DBA7818B38BCD16EF400,195.210.47.239,online
19637,infectiondatadefender.pl/50rfo1yg8l/506476704a51e328/pr2/setup.e,1EABF41329A9A4AE018F379B8687BFB8,173.254.192.42,online
19636,tubesworldjqh.co.cc/hot/xxx-porn-movie.avi.exe,26691F662C1ED37362C3D615187AC02A,94.199.53.203,online
19635,imprenta.cal24.pl/Tz9V.exe,B16988331B40B0908298E1955A47E94F,78.46.56.143,online
19634,www.nipbr.com/Macs.exe,3FE9E6086184F4B01C9966A696BF1DE8,200.220.136.20,online
19633,woofandme.com/V9DwYJtb/Gep.exe,D0770FDE6A021C21548DECDDE0269E42,207.204.38.229,online
19632,ssquarehospitality.com/to04gp5h/ewR7.exe,D0770FDE6A021C21548DECDDE0269E42,69.167.149.164,online
19631,alicianovias.com.ar/Pw0g76UB/kjjEmJ.exe,D0770FDE6A021C21548DECDDE0269E42,69.73.161.168,online
19630,203.63.5.190/2m0AZfuu/WM4.exe,D0770FDE6A021C21548DECDDE0269E42,203.63.5.190,online
19629,www.jogosbrasilgratis.com.br/jogar.exe,BF3D246F192438279BEC871FEB4966D0,173.192.229.146,online
19628,199.195.116.104/a.php?f,2EA06745338F5CB344A878C57D81A50A,199.195.116.104,online
19627,199.195.116.104/a.php?f,543CBFEB0F35B45B7756F7C8EDF52B47,199.195.116.104,online
19626,199.195.116.104/a.php?f,95737C009DC3FC878BD54F6F12842585,199.195.116.104,online
19625,199.195.116.104/a.php?f,1222AFFD00BD2DCD788AC09F0BC73906,199.195.116.104,online
19624,199.195.116.104/a.php?f,D7F2EBF9BC3864F4ED9235A3AF2D2291,199.195.116.104,online
19623,199.195.116.104/a.php?f,A7A11190EA5E4FA6416785CA0113495E,199.195.116.104,online
19622,199.195.116.104/a.php?f,5C03B199329568C5062A411C2D7C494D,199.195.116.104,online
19621,199.195.116.104/a.php?f,E0719AEAA61A8BFAE13F9B91A4766F48,199.195.116.104,online
19620,199.195.116.104/a.php?f,A7BA2B1A6E43064F4A9E7FFE296A9D1B,199.195.116.104,online
19619,199.195.116.104/a.php?f,448E913C8D5DFE7338497848656E3425,199.195.116.104,online
19618,199.195.116.104/a.php?f,54372D26CB0C51D9BC1EF91B2473C454,199.195.116.104,online
19617,199.195.116.104/a.php?f,DAB5932670F93CA02D3E4E7D6E93DE7B,199.195.116.104,online
19616,soft.telecharger.com/tuto_bittorrent.exe,5D4DC5BC5A169326B738ED39104BF08D,188.165.54.1,online
19615,soft.telecharger.com/tuto_dreamweaver.exe,B6F60909BCF4489D46233DE228D23143,188.165.54.1,online
19614,soft.telecharger.com/tuto_openoffice_01.exe,F2B81D3D3FD22AD7F5FF48CAB7A6A017,188.165.54.1,online
19613,soft.telecharger.com/tuto_adobereader.exe,47A8391FF900EE398AEC238C1AC375A1,188.165.54.1,online
19612,blender.ygto.com/w.php?f,0986FB1717ACA873B192820A5A75E077,195.210.47.239,online
19611,blender.ygto.com/w.php?f,F2927BC74E916235CFB599EFEAC7BC26,195.210.47.239,online
19610,blender.ygto.com/w.php?f,B6A1914DFB546E74E068A3611B5DC9D3,195.210.47.239,offline
19609,blender.ygto.com/w.php?f,5657ADAC0A6E0A353C9A954A338EFF05,195.210.47.239,online
19608,warderscannerkeep.pl/d8f3j9k/e8b3b3ddeb3a6799/pr2/setup.exe,1AE4CDFBC7FDBE7D8C64CD0E251E24BD,173.254.192.42,unknown
19607,193.109.144.51:8080/forum/files/182b5,682D3C35AE1DBC0C9A2C41EBC230DA76,193.109.144.51,unknown
19606,savidae.net/w.php?f,4199CE784F9FF5767FBF117C3659904D,46.37.185.249,unknown
19605,x.yk4xja.ru/c.php?f,B94B44CABE9393A4DC1AC31B263ED907,91.202.244.122,online
19604,www.hugopizzelli.com.ar/Tyz7nn29.exe,AFA9C0E2EAF068A9A836B0F5CBB2ADA7,200.58.114.219,online
19603,yourlifeyourchoice.net/8Sfpy1R9/REfSgy0.exe,EA9A88126AFCD149AD360C12B5674054,38.113.115.187,online
19602,91.218.37.246/w.php?f,827A6058335A7CC98420AEA9E22AA3E1,91.218.37.246,unknown
19601,asaptax.com/xKkq.exe,D7ED8356FF88038111627B21685CEFE0,72.167.131.47,unknown
19600,motogp-racing.com.br/dPCiYK.exe,D129944120BF1690A6CF53D37D845511,50.22.208.207,online
19599,udveksling.cadesignform.dk/exFX.exe,D7ED8356FF88038111627B21685CEFE0,83.169.15.32,unknown
19598,www.hipermak.com.tr/EFepvrwR/oGXyM.exe,EAEB4B8188B01EC461AC878B23E05880,77.92.153.96,online
19597,loceanic.fr:8080/a.php?f,E8B16EA34F5195AC912B89744F6DE34D,194.146.227.48,online
19596,loceanic.fr:8080/a.php?f,9D40F03E4665D5618F4511267F0B1E50,194.146.227.48,online
19595,loceanic.fr:8080/a.php?f,2B289CB489C0BED7CAAE461E486EFA79,194.146.227.48,online
19594,loceanic.fr:8080/a.php?f,7C701DD24DA3B566A711885A14512BE5,194.146.227.48,online
19593,loceanic.fr:8080/a.php?f,099705930B32BF1A8406FF24281598E4,194.146.227.48,online
19592,loceanic.fr:8080/a.php?f,85DDFA90A8E33DE2779F177491BAA110,194.146.227.48,online
19591,loceanic.fr:8080/a.php?f,5273EA125D96C6DC287A23DFE6C3C278,194.146.227.48,online
19590,loceanic.fr:8080/a.php?f,ED25E9D5564A50F254A3C1874489F8AB,194.146.227.48,online
19589,loceanic.fr:8080/a.php?f,65B2A7AC0A779F924EE641A2E70AE893,194.146.227.48,online
19588,loceanic.fr:8080/a.php?f,0DC4EC6EFBE59701154C99E4BEAE87DC,194.146.227.48,online
19587,loceanic.fr:8080/a.php?f,D386EFB8DA4800E4B9814530F32EB965,194.146.227.48,online
19586,loceanic.fr:8080/a.php?f,F670055AAA915C9B12E78123D5997DA8,194.146.227.48,online
19585,loceanic.fr:8080/a.php?f,4C4A00406C0582191CC96F27A3559C9A,194.146.227.48,online
19584,tubesworldhyf.co.cc/hot/xxxvideo.avi.exe,CCD62823BF2B4DB648CE5C55BE723150,94.199.53.203,online
19583,lad.axleserves.com/w.php?f,1711C02E858EC00F5DFC0AA38F31B1DF,91.218.37.246,online
19582,lad.axleserves.com/w.php?f,D1019F335DB24008CE2754F55B4A78F6,91.218.37.246,online
19581,lad.axleserves.com/w.php?f,CFC8C7231AABDC659B38B1D4B0123221,91.218.37.246,online
19580,lad.axleserves.com/w.php?f,827A6058335A7CC98420AEA9E22AA3E1,91.218.37.246,unknown
19579,wormscleanverify.pl/4x4331q616/e8b3b3ddeb3a6799/pr2/setup.exe,1AE4CDFBC7FDBE7D8C64CD0E251E24BD,173.254.192.42,unknown
19578,hazardbrittlenesscontrol.info/j87u6f/e8b3b3ddeb3a6799/pr2/setup.,0623D69F6BE79D3B0233D623466CDB69,98.143.159.250,online
19577,fonografs.net/w.php?f,35C8205B1C44C6234923B4CB21C5F24B,62.109.26.35,offline
19576,fonografs.net/w.php?f,5476161A3CBB60B074219B89A696794E,62.109.26.35,unknown
19575,fonografs.net/w.php?f,5D0A5AEE0FC49B919CD6C47D92ED7CF5,62.109.26.35,online
19574,fonografs.net/w.php?f,C7287781DDC2B6CADFE50505594C049C,62.109.26.35,online
19573,fonografs.net/w.php?f,B4790A09B20FD4DB9EAFB41284920E46,62.109.26.35,offline
19572,static-server.c0m.li/w.php?f,BB7797E8BA9272BC00F6A54101B876D9,195.210.47.239,online
19571,static-server.c0m.li/w.php?f,B6A1914DFB546E74E068A3611B5DC9D3,195.210.47.239,offline
19570,static-server.c0m.li/w.php?f,AA8A502E73EDC6A49733CFA8B5DE4303,195.210.47.239,online
19569,static-server.c0m.li/w.php?f,D5001F95582290243E631061C0982F55,195.210.47.239,online
19568,static-server.c0m.li/w.php?f,21DC0DC407DA833E4ACA4417598D0328,195.210.47.239,online
19567,static-server.c0m.li/w.php?f,58DBA2CCA61382C94A2D8625FEC46BB5,195.210.47.239,online
19566,omfb.vpsat.be/ped3Hzx5.exe,B2482D7FC602A5717366B840D9F3D52A,81.82.248.67,online
19565,blog.arcelikbayisi.com/cMj.exe,B2482D7FC602A5717366B840D9F3D52A,67.19.177.243,online
19564,alcaponecigarillos.com/RdKtpaU.exe,B2482D7FC602A5717366B840D9F3D52A,64.8.104.91,online
19563,risqudoubleclick.info/w.php?f,D95E28CAD03EE12FB05FA6E07EC9E000,5.39.59.129,offline
19562,risqudoubleclick.info/w.php?f,258900B115054C8C4DECD1833AEF8432,5.39.59.129,offline
19561,x.is2nh8.ru/c.php?f,C23FA6992C81D274186A4BC196B54FC0,91.202.244.122,online
19560,risqudoubleclick.info/w.php?f,943527A3F8B5E7F508D5FE7AEB791A11,5.39.59.129,online
19559,risqudoubleclick.info/w.php?f,1E3F90E7ABFEF9093BF338764EA17B78,5.39.59.129,unknown
19558,risqudoubleclick.info/w.php?f,6FB712774F1205C88B8A4F4D412C3930,5.39.59.129,unknown
19557,risqudoubleclick.info/w.php?f,AA8776B884A28D8D618FD8C6EF3EDBC2,5.39.59.129,online
19556,risqudoubleclick.info/w.php?f,DE56D065B92C19183AAC896DA4490289,5.39.59.129,online
19555,72.46.140.21/a.php?f,D8BC7ACE5A493D9BCF7BCFD408270D40,72.46.140.21,online
19554,72.46.140.21/a.php?f,0EBAD1C0EA8212324F01C38410487DC2,72.46.140.21,online
19553,72.46.140.21/a.php?f,EFD64A3B28FFAED2BEDDE09607547ACA,72.46.140.21,unknown
19552,72.46.140.21/a.php?f,1881D0914F076E5EB4F439BF943FBDBB,72.46.140.21,online
19551,greatroastcoffee.com/w1HjW1.exe,D8BC7ACE5A493D9BCF7BCFD408270D40,72.167.232.215,online
19550,viveroparadiso.com.ar/NSyf.exe,D8BC7ACE5A493D9BCF7BCFD408270D40,200.58.114.221,online
19549,72.46.140.21/a.php?f,672932AD93A52C7DC2146CAE6C27E440,72.46.140.21,online
19548,72.46.140.21/a.php?f,1D31EC0D935D970BC452972193F78C8B,72.46.140.21,online
19547,72.46.140.21/a.php?f,982C13176A75151EF118D401D61BCE69,72.46.140.21,online
19546,72.46.140.21/a.php?f,D47F1E8BA60A5F0638110C8AB9A8AEB6,72.46.140.21,online
19545,72.46.140.21/a.php?f,52A937911DB577C509527E7DFA83C9DD,72.46.140.21,online
19544,72.46.140.21/a.php?f,9549FD34D6EE9562A12229AABBF5A8A5,72.46.140.21,online
19543,72.46.140.21/a.php?f,15BF6033765512B5D78BA9FF89664CCA,72.46.140.21,online
19542,72.46.140.21/a.php?f,9BB929B88A03FE57078F0321F0A01829,72.46.140.21,online
19541,72.46.140.21/a.php?f,1C88157B93ECB5C2805458534FF2302C,72.46.140.21,online
19540,72.46.140.21/a.php?f,EE94484028045E12635AAB888205C115,72.46.140.21,online
19539,asaptax.com/xKkq.exe,4ADFA56C29697B7DA23FDA1EB28E944B,72.167.131.47,online
19538,motogp-racing.com.br/dPCiYK.exe,4ADFA56C29697B7DA23FDA1EB28E944B,50.22.208.207,online
19537,udveksling.cadesignform.dk/exFX.exe,4ADFA56C29697B7DA23FDA1EB28E944B,83.169.15.32,online
19536,sam-latrilogie.com:8080/a.php?f,D8BC7ACE5A493D9BCF7BCFD408270D40,80.248.208.162,online
19535,sam-latrilogie.com:8080/a.php?f,604241234150562260E47C542536170F,80.248.208.162,online
19534,sam-latrilogie.com:8080/a.php?f,EFD64A3B28FFAED2BEDDE09607547ACA,80.248.208.162,unknown
19533,sam-latrilogie.com:8080/a.php?f,D910471ECDA06328A304CAE65DDFA591,80.248.208.162,online
19532,sam-latrilogie.com:8080/a.php?f,8EF57904E58138989DAA66F04D06959D,80.248.208.162,online
19531,sam-latrilogie.com:8080/a.php?f,FEF52E91E11DE4DEE1CDDCC25139AC26,80.248.208.162,online
19530,sam-latrilogie.com:8080/a.php?f,0DA0F750DE3036AE1D4640B679298262,80.248.208.162,online
19529,sam-latrilogie.com:8080/a.php?f,9997F4B14DAE5D2FC06C1EAF03EF4679,80.248.208.162,online
19528,sam-latrilogie.com:8080/a.php?f,ABF157BEEDF3010FF40374188A2A334B,80.248.208.162,online
19527,sam-latrilogie.com:8080/a.php?f,4A55AB06B0168927A12CFF47A50CA7CC,80.248.208.162,online
19526,sam-latrilogie.com:8080/a.php?f,56AFC57FC5A1D9974DF260AFA4DD21D8,80.248.208.162,online
19525,sam-latrilogie.com:8080/a.php?f,300942141F17E97743D9E24FFEC8D7D4,80.248.208.162,online
19524,sam-latrilogie.com:8080/a.php?f,8A74D3B7C0C94E8D9C2B09CA7E13B3D6,80.248.208.162,online
19523,startaffiliatemarketing.com/RAq5.exe,E1DC32531343A9A4A1D26653913056E2,72.167.183.32,online
19522,www.nuscimedia.com/bTBPb.exe,E1DC32531343A9A4A1D26653913056E2,66.147.244.105,online
19521,valrotrade.ro/7UJw.exe,E1DC32531343A9A4A1D26653913056E2,93.113.255.99,online
19520,sam-latrilogie.com:8080/a.php?f,1FF7E3F879696A0D70C5A0B659E70665,80.248.208.162,online
19519,ceciliaasanta.com.br/wp-includes/TT_Slip.exe,09A418B391DA18934D5EFB9857513F0A,187.1.140.82,online
19510,www.artevoz.com.br/9D0JP.exe,D8DF4DF7DA22E066E058FE281F525490,173.236.198.109,online
19509,sam-latrilogie.com:8080/a.php?f,385E8921567787AE06319DF56F212AAA,80.248.208.162,online
19508,adobe-updates.info/files/6d4b0,3D55183461D5326BF213EBCD60AA40B9,195.210.47.239,online
19507,adobe-updates.info/files/5e91c,2453756A92040261B24AFD2B7D5C2F31,195.210.47.239,online
19506,adobe-updates.info/files/5a20e,1BB7425EF43495EA250EBA836AF36DAF,195.210.47.239,online
19505,adobe-updates.info/files/4c27f,FF97D3EF686035230984DBCABA259DE0,195.210.47.239,online
19504,adobe-updates.info/files/4a727,B6A1914DFB546E74E068A3611B5DC9D3,195.210.47.239,offline
19503,adobe-updates.info/files/47bca,71744833DAE0BB3C1D8B51588797EC10,195.210.47.239,online
19502,adobe-updates.info/files/435d4,6A11853C4ED81C739DDCEFA908DF79DD,195.210.47.239,online
19501,adobe-updates.info/files/26502,DF89865FF7AC7289C9BB2DAE87812710,195.210.47.239,online
19500,adobe-updates.info/files/152ea,6EF891CFD8B181EE6515D53054DCC17D,195.210.47.239,online
19499,adobe-updates.info/files/182b5,ABBB2E27DB33C8EE6E758F41D6CCD216,195.210.47.239,online
19498,adobe-updates.info/files/01438,F0BACF499D6DA1156EAE173AC56649CD,195.210.47.239,online
19497,adobe-updates.info/files/00f49,3F58D0809F1E7C86AA5F95CDE82BD6F2,195.210.47.239,online
19496,proamd-inc.com/files/cae93,4462C5B3556C5CAB5D90955B3FAA19A8,164.15.250.148,unknown
19495,proamd-inc.com/files/914a2,AE2D35CA1DF26CC1DE806AD3889C0CD3,164.15.250.148,online
19494,proamd-inc.com/files/8ec3c,B4790A09B20FD4DB9EAFB41284920E46,164.15.250.148,offline
19493,proamd-inc.com/files/66316,5D0A5AEE0FC49B919CD6C47D92ED7CF5,164.15.250.148,online
19492,proamd-inc.com/files/33671,C7287781DDC2B6CADFE50505594C049C,164.15.250.148,online
19491,proamd-inc.com/files/c93c4,35C8205B1C44C6234923B4CB21C5F24B,164.15.250.148,offline
19490,fonografs.net/files/cae93,4462C5B3556C5CAB5D90955B3FAA19A8,164.15.250.148,unknown
19489,fonografs.net/files/c93c4,35C8205B1C44C6234923B4CB21C5F24B,164.15.250.148,offline
19488,fonografs.net/files/914a2,AE2D35CA1DF26CC1DE806AD3889C0CD3,164.15.250.148,online
19487,fonografs.net/files/8ec3c,B4790A09B20FD4DB9EAFB41284920E46,164.15.250.148,offline
19486,fonografs.net/files/66316,5D0A5AEE0FC49B919CD6C47D92ED7CF5,164.15.250.148,online
19485,fonografs.net/files/33671,C7287781DDC2B6CADFE50505594C049C,164.15.250.148,online
19484,195.210.47.239/files/00f49,DD9465D5D29815AC1FB89FDE68376D79,195.210.47.239,online
19483,acgccgjjf.co.cc/forum/load//52.exe,217DC5F92D5003DA6B1BE6A677B7DD05,83.133.126.141,online
19482,acgccgjjf.co.cc/forum/load//49.exe,438010689B025E8990A22D7305F2A5E3,83.133.126.141,online
19481,greatroastcoffee.com/w1HjW1.exe,1162F158B443DE7153C17B07C5BC7A4D,72.167.232.215,unknown
19480,viveroparadiso.com.ar/NSyf.exe,1162F158B443DE7153C17B07C5BC7A4D,200.58.114.221,unknown
19479,66.175.218.149/a.php?f,54021BECCCF27A850F0EF7A1230975DA,66.175.218.149,online
19478,66.175.218.149/a.php?f,C44C1E3ACCE7FCDFC29F3834EBA3517A,66.175.218.149,online
19477,66.175.218.149/a.php?f,12ADB2A4E2244E813B0B47DB6C0B1313,66.175.218.149,online
19476,66.175.218.149/a.php?f,4D30B795AC8F002B3468F6CBAED0FF16,66.175.218.149,online
19475,66.175.218.149/a.php?f,4FD4E40D9FA7BFB4A997AEBBEC9EE7CE,66.175.218.149,online
19474,66.175.218.149/a.php?f,D0EA086D250ABC538EABFF79F9CAE399,66.175.218.149,online
19473,66.175.218.149/a.php?f,16BCFA564E17CE5D1214DEB7373C5C01,66.175.218.149,online
19472,66.175.218.149/a.php?f,96CB99470F735C10E1EF916424166D88,66.175.218.149,online
19471,66.175.218.149/a.php?f,47890BBB7B59F1D67CAF399EFDBDB8EA,66.175.218.149,online
19470,66.175.218.149/a.php?f,0CB8D6C838676159C6EDE55BDB39E8D1,66.175.218.149,online
19469,66.175.218.149/a.php?f,75EB27701BD14EF696102075721DE298,66.175.218.149,online
19468,66.175.218.149/a.php?f,38DC11144BC5F1767BBBA8921EFF39AE,66.175.218.149,online
19467,tenderbidsupply.com/wp-content/heap__approved_id38_lokdart.net_2,05E3785997D780474C46C5979E4CED34,50.97.97.132,online
19466,tarzanacleaners.com/Brso9fR.exe,F4E9CBA3E782A651E80060618F6A0FB8,72.167.1.128,online
19465,66.175.218.149/a.php?f,B94D77891891D7ABB005C566F9C8F608,66.175.218.149,online
19464,minimizerverifycontrol.pl/e8b3b3ddeb3a6799/pr2/setup.exe,B354C7641DED8B921269C77A4201AB67,98.143.159.250,unknown
19463,impromptutreated.info/files/7279c,E74725775A0B5E279EAB293E1ACB1CA0,5.39.59.129,online
19462,datautilitydetection.pl/e8b3b3ddeb3a6799/pr2/setup.exe,B354C7641DED8B921269C77A4201AB67,98.143.159.250,unknown
19461,starkov.su/wp-content/components/contato/200.png,190842A8D6B375E3682CAC2E837E6F5C,81.222.215.167,online
19460,liberte.pl/wp-includes/images/aR24BGh35Hj-fGrg17Ht7.exe,7E112D32FD356BBA17F39B74B1F2F5D6,109.95.158.1,online
19459,hal9000.ehost-services142.com/N53S3poG/HYimEh7.exe,C07256C071962B2FDADA0642C5A52179,69.64.156.54,online
19458,caoepesca.com.br/UsYPhTQk/bb1.exe,C07256C071962B2FDADA0642C5A52179,187.45.210.98,online
19457,www.hipermak.com.tr/EFepvrwR/oGXyM.exe,C07256C071962B2FDADA0642C5A52179,77.92.153.96,online
19456,37.59.95.165/a.php?f,5EA66693F43A1E6C7F2C0C5E0EEDE1CA,37.59.95.165,online
19455,37.59.95.165/a.php?f,B2E9F7E5E36C606B0760CECF3E082177,37.59.95.165,online
19454,37.59.95.165/a.php?f,A6B4BD47E4A93D62D21CA4A13EF2F561,37.59.95.165,online
19453,37.59.95.165/a.php?f,77FA927834EFC27C96536F479FAAFE02,37.59.95.165,online
19452,37.59.95.165/a.php?f,B9D340DBF50B64FD1C7402D22B63AD48,37.59.95.165,online
19451,37.59.95.165/a.php?f,96B66565B91C96C056A9BBC57D92A8E2,37.59.95.165,online
19450,37.59.95.165/a.php?f,4C99523E079D5C43E8CCDBD24076E519,37.59.95.165,online
19449,37.59.95.165/a.php?f,93F30CDC29FC7F5D1447A9C4E3C1D81F,37.59.95.165,online
19448,37.59.95.165/a.php?f,AE427B11498FC207E551C6A98E1D3DC1,37.59.95.165,online
19447,37.59.95.165/a.php?f,23F9F41948D55824BFACBBD842E617FD,37.59.95.165,online
19446,37.59.95.165/a.php?f,38298A05E7EFF7FE08FE753D44EA0B3A,37.59.95.165,online
19445,37.59.95.165/a.php?f,929F0ECC3A0DB0AEC0B0F43F3D6535B7,37.59.95.165,online
19444,interclubrj.com.br/rwekTWLL.exe,44029F7CAB9C11B61FF83E1B4DD6FE40,187.17.98.15,online
19443,www.fotovargas.com.br/rwv2XkKn/vchT.exe,2B3AC049BAA114940FDD9B2343F42F57,200.219.214.110,online
19442,95.163.104.87/w.php?f,F74E910C368717E9ACEF3A1B9A1A9F03,95.163.104.87,online
19441,risqudoubleclick.info/w.php?f,6EB2AF65C45C30327C9C8B2DAA99FE23,5.39.59.129,online
19440,greatroastcoffee.com/w1HjW1.exe,E9A3496550AF4E0F2C023826904E8714,72.167.232.215,online
19439,uppalneurohospital.com/x7nx.exe,E9A3496550AF4E0F2C023826904E8714,74.52.105.210,online
19438,viveroparadiso.com.ar/NSyf.exe,E9A3496550AF4E0F2C023826904E8714,200.58.114.221,online
19437,risqudoubleclick.info/w.php?f,DBED4A3C03182FD966D1FE4732752B5B,5.39.59.129,online
19436,risqudoubleclick.info/w.php?f,E74725775A0B5E279EAB293E1ACB1CA0,5.39.59.129,online
19435,risqudoubleclick.info/w.php?f,487CD1D6FF33335F71CCF1E86A3BB2F5,5.39.59.129,online
19434,risqudoubleclick.info/w.php?f,54F5CA158C6F6896370263692A6B0ABB,5.39.59.129,online
19433,108.178.59.25/a.php?e,3303B22E6085D1B4045E4BE4D7B2D56F,108.178.59.25,online
